sensor_id,machine_id,timestamp,temperature_c,vibration_mm_s,pressure_psi,rpm,power_kw
S000340,M001,2025-02-26 12:00:00,58.8,2.399,104.67,2199.6,23.92
S000341,M001,2025-02-26 16:00:00,60.41,2.503,108.24,2257.6,24.09
S000342,M001,2025-02-26 20:00:00,57.83,2.812,105.88,2216.0,15.05
S000343,M001,2025-02-27 00:00:00,56.21,2.805,104.87,2218.0,17.0
S000344,M001,2025-02-27 04:00:00,57.38,2.672,104.79,2235.2,35.72
S000345,M001,2025-02-27 08:00:00,58.17,2.955,103.8,2191.6,11.33
S000346,M001,2025-02-27 12:00:00,59.53,2.304,107.25,2231.9,36.6
S000347,M001,2025-02-27 16:00:00,58.6,2.519,107.15,2268.9,14.44
S000348,M001,2025-02-27 20:00:00,55.43,2.112,106.09,2244.9,25.22
S000349,M001,2025-02-28 00:00:00,57.18,2.549,106.47,2217.6,21.2
S000350,M001,2025-02-28 04:00:00,57.33,2.717,106.2,2221.4,42.2
S000351,M001,2025-02-28 08:00:00,56.58,2.784,104.73,2236.2,44.91
S000352,M001,2025-02-28 12:00:00,58.49,2.438,103.98,2214.7,19.68
S000353,M001,2025-02-28 16:00:00,57.95,2.506,107.4,2163.4,21.89
S000354,M001,2025-02-28 20:00:00,59.56,2.394,106.66,2238.9,33.73
S000355,M001,2025-03-01 00:00:00,57.83,2.533,105.94,2246.8,12.55
S000356,M001,2025-03-01 04:00:00,58.5,2.8,106.33,2231.2,43.17
S000357,M001,2025-03-01 08:00:00,58.27,2.767,100.4,2232.3,22.68
S000358,M001,2025-03-01 12:00:00,60.19,2.497,107.58,2218.8,27.74
S000359,M001,2025-03-01 16:00:00,60.4,2.83,109.08,2234.2,19.5
S000360,M001,2025-03-01 20:00:00,56.53,2.573,105.29,2139.8,36.09
S000361,M001,2025-03-02 00:00:00,58.17,2.677,105.89,2262.8,35.36
S000362,M001,2025-03-02 04:00:00,57.82,2.53,104.92,2145.7,11.83
S000363,M001,2025-03-02 08:00:00,57.34,2.429,102.99,2209.4,34.43
S000364,M001,2025-03-02 12:00:00,56.64,2.433,105.39,2212.1,10.31
S000365,M001,2025-03-02 16:00:00,57.52,2.417,106.44,2252.1,30.51
S000366,M001,2025-03-02 20:00:00,58.55,2.531,104.25,2206.1,34.68
S000367,M001,2025-03-03 00:00:00,57.5,2.408,107.96,2212.6,29.74
S000368,M001,2025-03-03 04:00:00,57.38,2.436,103.05,2156.2,26.44
S000369,M001,2025-03-03 08:00:00,58.38,2.669,102.64,2238.8,42.95
S000370,M001,2025-03-03 12:00:00,58.2,2.444,104.39,2222.2,25.35
S000371,M001,2025-03-03 16:00:00,54.75,2.423,105.38,2182.3,40.05
S000372,M001,2025-03-03 20:00:00,58.75,2.533,108.26,2246.6,24.48
S000373,M001,2025-03-04 00:00:00,57.83,2.571,107.22,2218.9,34.5
S000374,M001,2025-03-04 04:00:00,58.55,2.694,105.92,2189.6,15.69
S000375,M001,2025-03-04 08:00:00,57.93,2.525,105.55,2155.5,33.09
S000376,M001,2025-03-04 12:00:00,55.04,2.714,107.51,2250.5,43.82
S000377,M001,2025-03-04 16:00:00,57.01,2.922,103.42,2239.5,22.25
S000378,M001,2025-03-04 20:00:00,57.58,2.854,106.86,2226.6,44.3
S000379,M001,2025-03-05 00:00:00,57.78,2.729,107.39,2159.5,24.85
S000380,M001,2025-03-05 04:00:00,60.36,2.723,103.83,2256.4,16.67
S000381,M001,2025-03-05 08:00:00,56.32,2.524,105.19,2235.3,16.18
S000382,M001,2025-03-05 12:00:00,58.06,2.535,102.98,2248.3,12.87
S000383,M001,2025-03-05 16:00:00,55.46,2.406,107.73,2260.4,24.58
S000384,M001,2025-03-05 20:00:00,60.82,2.475,105.71,2177.5,11.1
S000385,M001,2025-03-06 00:00:00,58.8,2.568,104.93,2208.6,11.24
S000386,M001,2025-03-06 04:00:00,56.34,2.495,102.2,2201.3,46.0
S000387,M001,2025-03-06 08:00:00,59.03,2.5,108.15,2223.0,49.36
S000388,M001,2025-03-06 12:00:00,55.67,2.27,106.86,2150.8,16.17
S000389,M001,2025-03-06 16:00:00,60.58,3.013,107.08,2226.9,27.62
S000390,M001,2025-03-06 20:00:00,56.39,2.392,103.28,2186.0,48.66
S000391,M001,2025-03-07 00:00:00,55.01,2.717,103.66,2219.1,27.76
S000392,M001,2025-03-07 04:00:00,57.67,3.034,106.39,2238.9,32.78
S000393,M001,2025-03-07 08:00:00,56.14,2.666,104.87,2208.7,29.02
S000394,M001,2025-03-07 12:00:00,55.7,2.615,106.34,2265.0,44.8
S000395,M001,2025-03-07 16:00:00,58.44,2.489,106.34,2201.6,21.03
S000396,M001,2025-03-07 20:00:00,57.8,2.332,105.78,2223.6,44.54
S000397,M001,2025-03-08 00:00:00,55.32,2.819,103.99,2192.3,40.47
S000398,M001,2025-03-08 04:00:00,58.34,2.083,111.24,2203.8,44.62
S000399,M001,2025-03-08 08:00:00,57.9,2.624,106.85,2231.3,32.94
S000400,M001,2025-03-08 12:00:00,59.73,2.526,105.53,2242.0,30.42
S000401,M001,2025-03-08 16:00:00,58.97,2.606,105.77,2200.3,37.51
S000402,M001,2025-03-08 20:00:00,59.41,2.787,104.98,2189.5,24.35
S000403,M001,2025-03-09 00:00:00,57.04,2.739,107.71,2227.3,21.78
S000404,M001,2025-03-09 04:00:00,58.76,2.71,106.65,2194.1,40.76
S000405,M001,2025-03-09 08:00:00,59.77,2.709,106.51,2244.0,13.54
S000406,M001,2025-03-09 12:00:00,56.75,2.562,102.52,2162.9,12.64
S000407,M001,2025-03-09 16:00:00,56.79,2.505,102.02,2218.3,13.07
S000408,M001,2025-03-09 20:00:00,60.17,2.568,105.45,2214.4,12.92
S000409,M001,2025-03-10 00:00:00,55.57,2.414,104.27,2183.7,42.14
S000410,M001,2025-03-10 04:00:00,57.75,2.707,105.25,2230.9,29.06
S000411,M001,2025-03-10 08:00:00,58.94,2.319,105.92,2220.2,24.31
S000412,M001,2025-03-10 12:00:00,56.7,2.634,105.82,2242.0,27.97
S000413,M001,2025-03-10 16:00:00,60.68,2.815,106.22,2197.2,19.68
S000414,M001,2025-03-10 20:00:00,59.25,2.679,106.28,2253.0,30.81
S000415,M001,2025-03-11 00:00:00,58.57,2.465,105.75,2158.8,21.37
S000416,M001,2025-03-11 04:00:00,58.49,2.378,104.55,2212.4,21.05
S000417,M001,2025-03-11 08:00:00,57.49,2.598,107.45,2185.9,22.65
S000418,M001,2025-03-11 12:00:00,57.57,2.412,107.26,2197.3,22.53
S000419,M001,2025-03-11 16:00:00,58.38,2.606,107.51,2207.8,25.09
S000420,M001,2025-03-11 20:00:00,57.88,2.963,108.94,2172.1,38.15
S000421,M001,2025-03-12 00:00:00,59.43,2.814,105.98,2217.8,21.92
S000422,M001,2025-03-12 04:00:00,58.29,2.51,104.93,2216.1,24.4
S000423,M001,2025-03-12 08:00:00,57.98,2.687,102.92,2143.0,18.36
S000424,M001,2025-03-12 12:00:00,55.88,2.284,108.27,2202.3,44.01
S000425,M001,2025-03-12 16:00:00,58.92,2.339,107.88,2209.6,18.63
S000426,M001,2025-03-12 20:00:00,59.44,2.887,104.32,2199.4,36.07
S000427,M001,2025-03-13 00:00:00,56.68,2.792,103.42,2261.2,38.53
S000428,M001,2025-03-13 04:00:00,58.27,2.537,104.05,2169.5,12.32
S000429,M001,2025-03-13 08:00:00,58.04,2.367,107.29,2196.5,10.59
S000430,M001,2025-03-13 12:00:00,55.69,2.34,105.37,2132.8,26.17
S000431,M001,2025-03-13 16:00:00,61.6,2.724,105.76,2204.0,48.54
S000432,M001,2025-03-13 20:00:00,61.01,2.61,107.91,2190.2,40.92
S000433,M001,2025-03-14 00:00:00,58.7,2.586,107.11,2229.1,14.85
S000434,M001,2025-03-14 04:00:00,59.51,2.434,101.44,2219.0,24.91
S000435,M001,2025-03-14 08:00:00,58.29,2.592,106.11,2218.6,41.26
S000436,M001,2025-03-14 12:00:00,54.63,2.395,104.98,2205.9,19.17
S000437,M001,2025-03-14 16:00:00,57.89,2.253,105.42,2261.2,12.36
S000438,M001,2025-03-14 20:00:00,58.85,2.592,105.36,2191.8,19.06
S000439,M001,2025-03-15 00:00:00,57.54,2.533,108.29,2227.5,33.22
S000440,M001,2025-03-15 04:00:00,58.59,2.523,103.14,2258.1,37.06
S000441,M001,2025-03-15 08:00:00,56.89,2.345,105.26,2224.7,28.89
S000442,M001,2025-03-15 12:00:00,58.6,2.721,103.55,2206.0,48.41
S000443,M001,2025-03-15 16:00:00,55.69,2.634,109.78,2210.9,13.14
S000444,M001,2025-03-15 20:00:00,59.36,2.473,110.11,2153.9,27.4
S000445,M001,2025-03-16 00:00:00,56.03,2.559,104.84,2227.8,48.56
S000446,M001,2025-03-16 04:00:00,58.23,2.678,104.85,2161.6,33.88
S000447,M001,2025-03-16 08:00:00,58.45,2.48,106.55,2210.7,40.43
S000448,M001,2025-03-16 12:00:00,58.04,2.363,103.77,2235.0,35.76
S000449,M001,2025-03-16 16:00:00,56.73,2.706,108.66,2220.8,30.09
S000450,M001,2025-03-16 20:00:00,59.09,2.571,106.95,2172.0,19.02
S000451,M001,2025-03-17 00:00:00,59.55,2.537,104.72,2217.5,27.33
S000452,M001,2025-03-17 04:00:00,58.19,2.53,104.07,2219.7,21.74
S000453,M001,2025-03-17 08:00:00,59.34,2.591,104.36,2249.2,25.88
S000454,M001,2025-03-17 12:00:00,58.59,2.657,105.86,2227.2,24.46
S000455,M001,2025-03-17 16:00:00,57.2,2.785,101.72,2236.3,36.45
S000456,M001,2025-03-17 20:00:00,57.16,2.507,102.61,2210.5,11.74
S000457,M001,2025-03-18 00:00:00,57.67,2.779,105.84,2226.5,27.69
S000458,M001,2025-03-18 04:00:00,59.11,3.169,104.01,2237.7,24.35
S000459,M001,2025-03-18 08:00:00,58.0,2.826,105.37,2254.3,30.13
S000460,M001,2025-03-18 12:00:00,58.9,2.377,104.52,2178.1,44.43
S000461,M001,2025-03-18 16:00:00,54.38,2.682,106.5,2221.0,23.51
S000462,M001,2025-03-18 20:00:00,59.84,2.79,103.72,2221.6,45.26
S000463,M001,2025-03-19 00:00:00,55.67,2.721,104.58,2205.9,15.38
S000464,M001,2025-03-19 04:00:00,59.38,2.145,104.12,2177.6,22.43
S000465,M001,2025-03-19 08:00:00,59.36,2.427,106.92,2222.2,27.18
S000466,M001,2025-03-19 12:00:00,56.75,2.417,107.31,2225.7,17.53
S000467,M001,2025-03-19 16:00:00,59.52,2.607,104.39,2251.0,33.9
S000468,M001,2025-03-19 20:00:00,57.44,2.703,109.19,2219.8,16.96
S000469,M001,2025-03-20 00:00:00,59.03,2.952,106.85,2162.6,22.18
S000470,M001,2025-03-20 04:00:00,59.86,2.833,105.62,2179.0,30.67
S000471,M001,2025-03-20 08:00:00,59.31,2.635,106.62,2234.3,38.89
S000472,M001,2025-03-20 12:00:00,59.63,2.657,107.73,2235.4,44.78
S000473,M001,2025-03-20 16:00:00,59.66,2.549,104.43,2174.7,23.74
S000474,M001,2025-03-20 20:00:00,59.99,2.86,106.82,2210.4,30.17
S000475,M001,2025-03-21 00:00:00,56.83,2.61,106.91,2232.6,25.73
S000476,M001,2025-03-21 04:00:00,58.37,2.778,107.06,2177.1,43.05
S000477,M001,2025-03-21 08:00:00,59.21,2.697,105.53,2187.3,39.1
S000478,M001,2025-03-21 12:00:00,58.11,2.741,106.0,2248.7,26.22
S000479,M001,2025-03-21 16:00:00,57.74,2.514,106.9,2195.4,37.27
S000480,M001,2025-03-21 20:00:00,57.49,2.841,107.74,2265.2,43.67
S000481,M001,2025-03-22 00:00:00,57.97,2.731,101.93,2218.8,22.68
S000482,M001,2025-03-22 04:00:00,60.4,2.399,107.92,2180.5,26.59
S000483,M001,2025-03-22 08:00:00,57.72,2.361,103.25,2243.6,12.67
S000484,M001,2025-03-22 12:00:00,59.33,2.671,108.25,2240.9,35.7
S000485,M001,2025-03-22 16:00:00,57.98,2.437,104.65,2214.3,21.52
S000486,M001,2025-03-22 20:00:00,57.76,2.368,102.82,2208.8,49.23
S000487,M001,2025-03-23 00:00:00,58.24,2.532,107.22,2237.0,27.36
S000488,M001,2025-03-23 04:00:00,56.92,2.385,103.79,2186.0,29.77
S000489,M001,2025-03-23 08:00:00,57.2,2.516,105.86,2208.0,34.6
S000490,M001,2025-03-23 12:00:00,58.46,2.754,105.84,2181.5,35.4
S000491,M001,2025-03-23 16:00:00,56.63,2.883,107.07,2171.5,38.72
S000492,M001,2025-03-23 20:00:00,56.22,2.902,106.75,2159.8,45.09
S000493,M001,2025-03-24 00:00:00,59.47,2.8,106.19,2165.5,38.54
S000494,M001,2025-03-24 04:00:00,57.35,3.071,105.5,2197.6,20.62
S000495,M001,2025-03-24 08:00:00,59.5,2.72,107.66,2195.3,18.04
S000496,M001,2025-03-24 12:00:00,57.35,2.704,106.04,2211.0,27.86
S000497,M001,2025-03-24 16:00:00,57.99,2.411,108.91,2246.8,36.0
S000498,M001,2025-03-24 20:00:00,59.85,2.537,106.13,2222.4,11.04
S000499,M001,2025-03-25 00:00:00,57.53,2.609,103.54,2179.8,13.04
S000500,M001,2025-03-25 04:00:00,61.26,2.687,108.6,2234.6,13.79
S000501,M001,2025-03-25 08:00:00,59.45,2.841,105.52,2227.0,18.55
S000502,M001,2025-03-25 12:00:00,60.83,2.883,105.68,2256.1,13.28
S000503,M001,2025-03-25 16:00:00,59.73,2.705,107.52,2275.6,21.29
S000504,M001,2025-03-25 20:00:00,59.92,2.693,107.59,2224.0,28.71
S000505,M001,2025-03-26 00:00:00,56.75,2.901,104.12,2255.7,28.29
S000506,M001,2025-03-26 04:00:00,59.57,2.799,104.38,2150.9,11.46
S000507,M001,2025-03-26 08:00:00,58.8,2.378,105.31,2183.4,47.67
S000508,M001,2025-03-26 12:00:00,59.14,2.687,108.83,2173.6,20.99
S000509,M001,2025-03-26 16:00:00,58.34,2.706,106.92,2214.3,43.15
S000510,M001,2025-03-26 20:00:00,57.72,2.828,103.32,2170.6,20.58
S000511,M001,2025-03-27 00:00:00,63.25,3.026,102.6,2163.8,43.77
S000512,M001,2025-03-27 04:00:00,57.82,2.978,103.01,2162.6,30.86
S000513,M001,2025-03-27 08:00:00,58.48,2.607,105.65,2293.1,18.38
S000514,M001,2025-03-27 12:00:00,59.45,2.946,105.65,2208.5,40.56
S000515,M001,2025-03-27 16:00:00,61.91,2.551,106.25,2175.7,17.8
S000516,M001,2025-03-27 20:00:00,57.27,2.926,105.52,2255.9,17.08
S000517,M001,2025-03-28 00:00:00,57.82,2.54,104.83,2193.7,31.44
S000518,M001,2025-03-28 04:00:00,56.76,2.912,104.97,2185.1,20.04
S000519,M001,2025-03-28 08:00:00,60.41,3.21,102.09,2146.5,32.31
S000520,M001,2025-03-28 12:00:00,60.51,3.003,105.26,2164.0,27.15
S000521,M001,2025-03-28 16:00:00,59.37,2.977,103.24,2205.5,34.9
S000522,M001,2025-03-28 20:00:00,58.38,2.634,106.13,2178.7,18.93
S000523,M001,2025-03-29 00:00:00,60.23,2.76,105.3,2158.9,27.49
S000524,M001,2025-03-29 04:00:00,58.87,2.654,109.28,2231.1,38.27
S000525,M001,2025-03-29 08:00:00,59.36,3.159,105.97,2214.0,44.45
S000526,M001,2025-03-29 12:00:00,55.81,2.77,104.75,2245.2,18.06
S000527,M001,2025-03-29 16:00:00,57.74,2.794,107.7,2188.6,46.79
S000528,M001,2025-03-29 20:00:00,58.53,2.995,106.22,2203.6,13.38
S000529,M001,2025-03-30 00:00:00,58.09,2.864,107.59,2187.0,28.1
S000530,M001,2025-03-30 04:00:00,57.39,2.684,102.68,2157.6,13.51
S000531,M001,2025-03-30 08:00:00,58.1,2.381,106.99,2240.0,39.12
S000532,M001,2025-03-30 12:00:00,58.69,3.244,105.73,2247.1,13.42
S000533,M001,2025-03-30 16:00:00,59.69,3.113,106.6,2225.4,42.89
S000534,M001,2025-03-30 20:00:00,57.29,2.833,107.34,2247.5,40.46
S000535,M001,2025-03-31 00:00:00,58.4,2.741,105.75,2215.0,47.14
S000536,M001,2025-03-31 04:00:00,59.87,3.125,106.72,2210.4,33.96
S000537,M001,2025-03-31 08:00:00,57.51,2.917,108.77,2194.6,21.65
S000538,M001,2025-03-31 12:00:00,58.12,2.635,103.64,2180.5,27.8
S000539,M001,2025-03-31 16:00:00,59.09,3.017,103.34,2246.7,43.68
S000540,M001,2025-03-31 20:00:00,60.73,2.956,107.01,2168.2,21.37
S000541,M002,2025-01-01 00:00:00,66.44,2.396,98.57,1553.9,12.53
S000542,M002,2025-01-01 04:00:00,70.01,2.56,97.19,1538.2,41.47
S000543,M002,2025-01-01 08:00:00,70.19,2.618,95.67,1523.8,28.56
S000544,M002,2025-01-01 12:00:00,68.24,2.142,98.45,1549.7,41.35
S000545,M002,2025-01-01 16:00:00,67.05,2.39,99.94,1542.1,27.46
S000546,M002,2025-01-01 20:00:00,68.08,2.51,97.98,1556.7,38.27
S000547,M002,2025-01-02 00:00:00,69.99,2.663,96.46,1533.3,32.85
S000548,M002,2025-01-02 04:00:00,67.47,2.223,95.9,1572.0,10.55
S000549,M002,2025-01-02 08:00:00,68.73,2.349,96.97,1553.5,22.36
S000550,M002,2025-01-02 12:00:00,69.14,2.233,92.99,1493.2,25.62
S000551,M002,2025-01-02 16:00:00,69.38,2.334,98.26,1574.1,15.54
S000552,M002,2025-01-02 20:00:00,71.56,2.829,95.86,1567.8,24.86
S000553,M002,2025-01-03 00:00:00,71.36,2.725,91.46,1498.3,29.77
S000554,M002,2025-01-03 04:00:00,68.9,2.679,96.5,1560.5,47.97
S000555,M002,2025-01-03 08:00:00,68.43,2.666,96.89,1558.6,12.18
S000556,M002,2025-01-03 12:00:00,69.35,2.465,96.68,1516.6,39.91
S000557,M002,2025-01-03 16:00:00,68.55,2.71,93.85,1606.1,47.95
S000558,M002,2025-01-03 20:00:00,69.34,2.374,92.5,1477.5,37.43
S000559,M002,2025-01-04 00:00:00,69.45,2.598,98.86,1548.0,35.7
S000560,M002,2025-01-04 04:00:00,69.34,2.394,96.88,1513.9,38.11
S000561,M002,2025-01-04 08:00:00,69.4,2.602,98.11,1506.7,33.87
S000562,M002,2025-01-04 12:00:00,69.75,2.455,94.46,1583.8,42.0
S000563,M002,2025-01-04 16:00:00,68.18,2.327,98.22,1587.3,34.76
S000564,M002,2025-01-04 20:00:00,68.55,2.282,92.46,1501.5,36.77
S000565,M002,2025-01-05 00:00:00,68.6,2.586,99.36,1546.7,26.65
S000566,M002,2025-01-05 04:00:00,68.94,2.2,96.27,1515.9,31.2
S000567,M002,2025-01-05 08:00:00,68.47,2.358,93.98,1556.6,10.82
S000568,M002,2025-01-05 12:00:00,68.41,2.673,93.78,1508.9,49.01
S000569,M002,2025-01-05 16:00:00,70.36,2.755,96.34,1502.5,41.22
S000570,M002,2025-01-05 20:00:00,67.47,2.229,96.17,1570.1,49.37
S000571,M002,2025-01-06 00:00:00,71.4,2.305,94.76,1497.5,17.63
S000572,M002,2025-01-06 04:00:00,70.03,2.047,96.84,1507.9,40.61
S000573,M002,2025-01-06 08:00:00,65.27,2.852,97.98,1597.7,37.48
S000574,M002,2025-01-06 12:00:00,67.88,2.521,95.88,1546.3,37.94
S000575,M002,2025-01-06 16:00:00,69.74,1.929,96.58,1579.4,39.45
S000576,M002,2025-01-06 20:00:00,70.73,2.462,97.28,1536.6,47.29
S000577,M002,2025-01-07 00:00:00,67.77,2.647,96.96,1532.4,29.63
S000578,M002,2025-01-07 04:00:00,70.36,2.415,99.25,1595.2,32.35
S000579,M002,2025-01-07 08:00:00,70.96,2.342,95.88,1561.2,39.18
S000580,M002,2025-01-07 12:00:00,66.31,2.622,96.76,1489.0,30.88
S000581,M002,2025-01-07 16:00:00,71.33,2.56,99.19,1588.9,12.14
S000582,M002,2025-01-07 20:00:00,67.11,2.333,97.26,1489.1,17.98
S000583,M002,2025-01-08 00:00:00,67.59,2.298,97.89,1544.5,41.43
S000584,M002,2025-01-08 04:00:00,70.2,2.654,99.23,1557.2,30.52
S000585,M002,2025-01-08 08:00:00,69.63,2.488,99.41,1512.9,29.03
S000586,M002,2025-01-08 12:00:00,70.78,2.605,96.75,1526.8,19.07
S000587,M002,2025-01-08 16:00:00,68.52,2.86,95.62,1548.5,35.05
S000588,M002,2025-01-08 20:00:00,70.17,2.364,97.79,1561.7,18.62
S000589,M002,2025-01-09 00:00:00,68.44,2.045,96.75,1541.6,17.57
S000590,M002,2025-01-09 04:00:00,69.42,2.552,93.98,1552.9,12.22
S000591,M002,2025-01-09 08:00:00,71.95,2.627,97.05,1496.2,44.26
S000592,M002,2025-01-09 12:00:00,66.93,2.243,95.63,1586.0,13.5
S000593,M002,2025-01-09 16:00:00,68.16,2.126,94.5,1502.1,21.75
S000594,M002,2025-01-09 20:00:00,69.27,2.374,99.89,1571.4,17.69
S000595,M002,2025-01-10 00:00:00,70.4,2.156,96.81,1615.0,24.02
S000596,M002,2025-01-10 04:00:00,68.71,2.584,100.38,1524.5,31.72
S000597,M002,2025-01-10 08:00:00,67.87,2.067,95.16,1565.5,15.69
S000598,M002,2025-01-10 12:00:00,70.36,2.364,97.15,1539.9,47.56
S000599,M002,2025-01-10 16:00:00,67.0,2.411,95.5,1519.8,38.41
S000600,M002,2025-01-10 20:00:00,67.77,2.202,98.19,1535.9,17.58
S000601,M002,2025-01-11 00:00:00,69.48,2.6,94.9,1522.2,21.77
S000602,M002,2025-01-11 04:00:00,68.79,2.75,95.7,1556.3,38.68
S000603,M002,2025-01-11 08:00:00,68.51,2.645,94.88,1569.4,21.95
S000604,M002,2025-01-11 12:00:00,68.87,2.265,96.79,1541.3,34.15
S000605,M002,2025-01-11 16:00:00,69.43,2.506,96.38,1500.0,14.68
S000606,M002,2025-01-11 20:00:00,69.57,2.48,97.32,1519.7,35.29
S000607,M002,2025-01-12 00:00:00,66.38,2.729,95.67,1535.1,18.72
S000608,M002,2025-01-12 04:00:00,69.15,2.403,100.28,1545.6,26.43
S000609,M002,2025-01-12 08:00:00,70.08,2.473,96.13,1529.8,41.2
S000610,M002,2025-01-12 12:00:00,67.99,2.405,93.64,1552.3,45.83
S000611,M002,2025-01-12 16:00:00,70.13,2.652,98.47,1548.6,18.92
S000612,M002,2025-01-12 20:00:00,69.53,2.53,97.28,1586.7,19.85
S000613,M002,2025-01-13 00:00:00,71.14,2.383,95.34,1526.4,14.63
S000614,M002,2025-01-13 04:00:00,69.12,2.361,94.34,1545.7,37.55
S000615,M002,2025-01-13 08:00:00,69.5,2.543,95.51,1551.6,12.07
S000616,M002,2025-01-13 12:00:00,67.31,2.494,95.61,1570.2,46.52
S000617,M002,2025-01-13 16:00:00,67.15,2.508,96.95,1506.6,40.48
S000618,M002,2025-01-13 20:00:00,68.01,2.634,95.42,1545.8,26.83
S000619,M002,2025-01-14 00:00:00,70.05,2.484,94.3,1514.3,36.17
S000620,M002,2025-01-14 04:00:00,66.78,2.673,95.05,1516.2,30.49
S000621,M002,2025-01-14 08:00:00,70.63,2.724,97.96,1506.3,47.61
S000622,M002,2025-01-14 12:00:00,68.91,2.396,98.32,1534.8,48.49
S000623,M002,2025-01-14 16:00:00,71.48,2.383,101.16,1597.7,21.12
S000624,M002,2025-01-14 20:00:00,68.03,2.266,95.58,1540.7,46.29
S000625,M002,2025-01-15 00:00:00,68.43,2.347,100.19,1543.9,13.83
S000626,M002,2025-01-15 04:00:00,67.77,2.232,91.98,1519.1,22.66
S000627,M002,2025-01-15 08:00:00,68.33,2.402,96.05,1536.4,41.24
S000628,M002,2025-01-15 12:00:00,67.34,2.031,97.09,1561.6,10.32
S000629,M002,2025-01-15 16:00:00,69.47,2.38,90.8,1539.6,19.98
S000630,M002,2025-01-15 20:00:00,66.5,2.527,96.2,1545.1,45.37
S000631,M002,2025-01-16 00:00:00,70.96,2.5,98.5,1571.6,22.97
S000632,M002,2025-01-16 04:00:00,68.0,2.322,97.03,1548.1,27.62
S000633,M002,2025-01-16 08:00:00,68.62,2.261,94.82,1604.5,41.21
S000634,M002,2025-01-16 12:00:00,65.58,2.181,94.56,1520.3,12.63
S000635,M002,2025-01-16 16:00:00,68.79,2.644,98.19,1538.8,41.05
S000636,M002,2025-01-16 20:00:00,69.37,2.244,99.27,1530.9,38.97
S000637,M002,2025-01-17 00:00:00,67.47,2.711,95.57,1510.4,13.07
S000638,M002,2025-01-17 04:00:00,70.04,2.352,96.25,1547.2,20.58
S000639,M002,2025-01-17 08:00:00,67.63,2.262,95.71,1497.4,10.39
S000640,M002,2025-01-17 12:00:00,69.74,2.589,94.29,1514.7,37.91
S000641,M002,2025-01-17 16:00:00,70.52,2.061,101.35,1578.0,40.06
S000642,M002,2025-01-17 20:00:00,69.15,2.234,94.17,1529.8,18.87
S000643,M002,2025-01-18 00:00:00,67.39,2.283,93.61,1564.7,21.19
S000644,M002,2025-01-18 04:00:00,70.91,2.204,97.22,1554.6,39.1
S000645,M002,2025-01-18 08:00:00,71.99,2.423,93.58,1547.2,18.34
S000646,M002,2025-01-18 12:00:00,69.88,2.402,99.86,1549.3,23.86
S000647,M002,2025-01-18 16:00:00,67.6,2.406,97.26,1527.4,33.39
S000648,M002,2025-01-18 20:00:00,70.7,2.339,93.9,1502.0,22.48
S000649,M002,2025-01-19 00:00:00,70.38,2.523,95.61,1549.7,31.82
S000650,M002,2025-01-19 04:00:00,69.79,2.871,96.98,1450.4,14.69
S000651,M002,2025-01-19 08:00:00,68.39,2.248,96.58,1587.3,35.52
S000652,M002,2025-01-19 12:00:00,66.56,2.042,99.57,1572.2,30.03
S000653,M002,2025-01-19 16:00:00,68.9,2.462,93.15,1523.1,15.17
S000654,M002,2025-01-19 20:00:00,69.41,2.286,93.15,1543.8,28.84
S000655,M002,2025-01-20 00:00:00,66.98,2.447,98.84,1558.1,41.66
S000656,M002,2025-01-20 04:00:00,69.51,2.954,96.21,1530.5,13.73
S000657,M002,2025-01-20 08:00:00,67.58,2.386,96.43,1527.9,47.72
S000658,M002,2025-01-20 12:00:00,70.83,2.201,93.99,1562.0,36.02
S000659,M002,2025-01-20 16:00:00,68.55,2.4,95.18,1549.3,49.88
S000660,M002,2025-01-20 20:00:00,69.64,2.208,94.49,1531.9,11.11
S000661,M002,2025-01-21 00:00:00,70.88,2.55,96.37,1575.9,41.1
S000662,M002,2025-01-21 04:00:00,70.88,2.639,101.08,1535.2,42.22
S000663,M002,2025-01-21 08:00:00,70.97,2.371,94.16,1548.7,10.99
S000664,M002,2025-01-21 12:00:00,70.16,2.033,97.24,1548.4,16.03
S000665,M002,2025-01-21 16:00:00,70.41,2.595,98.24,1524.1,34.58
S000666,M002,2025-01-21 20:00:00,66.78,2.556,96.02,1543.3,46.97
S000667,M002,2025-01-22 00:00:00,67.88,2.379,95.36,1536.9,37.39
S000668,M002,2025-01-22 04:00:00,68.96,1.817,97.86,1529.6,35.8
S000669,M002,2025-01-22 08:00:00,67.57,2.242,97.66,1481.9,15.93
S000670,M002,2025-01-22 12:00:00,69.27,2.639,95.6,1574.9,36.65
S000671,M002,2025-01-22 16:00:00,68.43,1.973,94.9,1533.5,12.63
S000672,M002,2025-01-22 20:00:00,68.95,2.65,95.97,1479.1,22.73
S000673,M002,2025-01-23 00:00:00,70.81,2.448,99.81,1562.6,24.59
S000674,M002,2025-01-23 04:00:00,70.35,2.696,96.87,1509.2,20.27
S000675,M002,2025-01-23 08:00:00,68.6,2.721,97.85,1571.9,40.7
S000676,M002,2025-01-23 12:00:00,68.97,2.064,95.22,1560.2,19.04
S000677,M002,2025-01-23 16:00:00,70.94,2.991,94.53,1507.3,21.11
S000678,M002,2025-01-23 20:00:00,70.09,2.695,94.99,1537.7,11.92
S000679,M002,2025-01-24 00:00:00,69.66,2.419,92.98,1544.4,25.97
